,folder,lines
THUCNews/教育/293355.txt,教育,5.0
THUCNews/教育/288333.txt,教育,17.0
THUCNews/教育/322964.txt,教育,34.0
THUCNews/教育/325667.txt,教育,3.0
THUCNews/教育/311664.txt,教育,10.0
THUCNews/教育/296389.txt,教育,13.0
THUCNews/教育/317249.txt,教育,5.0
THUCNews/教育/322372.txt,教育,16.0
THUCNews/教育/296399.txt,教育,9.0
THUCNews/教育/314362.txt,教育,4.0
THUCNews/教育/292772.txt,教育,6.0
THUCNews/教育/297304.txt,教育,22.0
THUCNews/教育/289983.txt,教育,10.0
THUCNews/教育/296964.txt,教育,64.0
THUCNews/教育/314354.txt,教育,33.0
THUCNews/教育/292155.txt,教育,4.0
THUCNews/教育/288075.txt,教育,6.0
THUCNews/教育/298468.txt,教育,9.0
THUCNews/教育/289119.txt,教育,20.0
THUCNews/教育/311465.txt,教育,7.0
THUCNews/教育/309535.txt,教育,16.0
THUCNews/教育/319022.txt,教育,22.0
THUCNews/教育/304044.txt,教育,68.0
THUCNews/教育/298247.txt,教育,10.0
THUCNews/教育/292746.txt,教育,5.0
THUCNews/教育/310450.txt,教育,9.0
THUCNews/教育/296677.txt,教育,8.0
THUCNews/教育/297525.txt,教育,6.0
THUCNews/教育/322996.txt,教育,11.0
THUCNews/教育/292030.txt,教育,5.0
THUCNews/教育/311260.txt,教育,8.0
THUCNews/教育/310312.txt,教育,5.0
THUCNews/教育/306901.txt,教育,7.0
THUCNews/教育/289880.txt,教育,8.0
THUCNews/教育/314490.txt,教育,10.0
THUCNews/教育/285816.txt,教育,33.0
THUCNews/教育/325525.txt,教育,4.0
THUCNews/教育/289296.txt,教育,8.0
THUCNews/教育/301706.txt,教育,3.0
THUCNews/教育/305688.txt,教育,36.0
THUCNews/教育/322443.txt,教育,13.0
THUCNews/教育/293129.txt,教育,8.0
THUCNews/教育/296381.txt,教育,6.0
THUCNews/教育/311883.txt,教育,11.0
THUCNews/教育/323412.txt,教育,13.0
THUCNews/教育/314672.txt,教育,14.0
THUCNews/教育/292998.txt,教育,24.0
THUCNews/教育/293678.txt,教育,7.0
THUCNews/教育/312219.txt,教育,53.0
THUCNews/教育/294696.txt,教育,8.0
THUCNews/教育/308349.txt,教育,12.0
THUCNews/教育/316924.txt,教育,20.0
THUCNews/教育/323743.txt,教育,5.0
THUCNews/教育/291712.txt,教育,17.0
THUCNews/教育/303169.txt,教育,47.0
THUCNews/教育/305819.txt,教育,4.0
THUCNews/教育/297641.txt,教育,54.0
THUCNews/教育/290604.txt,教育,10.0
THUCNews/教育/303396.txt,教育,9.0
THUCNews/教育/315285.txt,教育,22.0
THUCNews/教育/312971.txt,教育,26.0
THUCNews/教育/292681.txt,教育,6.0
THUCNews/教育/309521.txt,教育,9.0
THUCNews/教育/286515.txt,教育,5.0
THUCNews/教育/314074.txt,教育,41.0
THUCNews/教育/307694.txt,教育,5.0
THUCNews/教育/303447.txt,教育,21.0
THUCNews/教育/291952.txt,教育,32.0
THUCNews/教育/320538.txt,教育,13.0
THUCNews/教育/319274.txt,教育,26.0
THUCNews/教育/299785.txt,教育,6.0
THUCNews/教育/315673.txt,教育,16.0
THUCNews/教育/298737.txt,教育,5.0
THUCNews/教育/301651.txt,教育,11.0
THUCNews/教育/322798.txt,教育,24.0
THUCNews/教育/309280.txt,教育,16.0
THUCNews/教育/325145.txt,教育,18.0
THUCNews/教育/296414.txt,教育,23.0
THUCNews/教育/300637.txt,教育,8.0
THUCNews/教育/326385.txt,教育,4.0
THUCNews/教育/303961.txt,教育,5.0
THUCNews/教育/313450.txt,教育,4.0
THUCNews/教育/323379.txt,教育,4.0
THUCNews/教育/293150.txt,教育,6.0
THUCNews/教育/301515.txt,教育,6.0
THUCNews/教育/298479.txt,教育,4.0
THUCNews/教育/297594.txt,教育,39.0
THUCNews/教育/303692.txt,教育,13.0
THUCNews/教育/301199.txt,教育,6.0
THUCNews/教育/289450.txt,教育,6.0
THUCNews/教育/317625.txt,教育,17.0
THUCNews/教育/304552.txt,教育,6.0
THUCNews/教育/314966.txt,教育,108.0
THUCNews/教育/303298.txt,教育,22.0
THUCNews/教育/325764.txt,教育,9.0
THUCNews/教育/288678.txt,教育,16.0
THUCNews/教育/325991.txt,教育,38.0
THUCNews/教育/295710.txt,教育,25.0
THUCNews/教育/305862.txt,教育,18.0
THUCNews/教育/305954.txt,教育,18.0
THUCNews/教育/305707.txt,教育,38.0
THUCNews/教育/300587.txt,教育,5.0
THUCNews/教育/320416.txt,教育,8.0
THUCNews/教育/287473.txt,教育,24.0
THUCNews/教育/309724.txt,教育,41.0
THUCNews/教育/298485.txt,教育,40.0
THUCNews/教育/299335.txt,教育,39.0
THUCNews/教育/307487.txt,教育,7.0
THUCNews/教育/284763.txt,教育,15.0
THUCNews/教育/300976.txt,教育,32.0
THUCNews/教育/291981.txt,教育,5.0
THUCNews/教育/307237.txt,教育,15.0
THUCNews/教育/310714.txt,教育,13.0
THUCNews/教育/301433.txt,教育,33.0
THUCNews/教育/310640.txt,教育,62.0
THUCNews/教育/326277.txt,教育,17.0
THUCNews/教育/305573.txt,教育,4.0
THUCNews/教育/319820.txt,教育,8.0
THUCNews/教育/294388.txt,教育,8.0
THUCNews/教育/301318.txt,教育,10.0
THUCNews/教育/287838.txt,教育,71.0
THUCNews/教育/292877.txt,教育,25.0
THUCNews/教育/319180.txt,教育,5.0
THUCNews/教育/309697.txt,教育,31.0
THUCNews/教育/315497.txt,教育,53.0
THUCNews/教育/300988.txt,教育,17.0
THUCNews/教育/311482.txt,教育,20.0
THUCNews/教育/293963.txt,教育,42.0
THUCNews/教育/299747.txt,教育,10.0
THUCNews/教育/323137.txt,教育,7.0
THUCNews/教育/300452.txt,教育,5.0
THUCNews/教育/309525.txt,教育,6.0
THUCNews/教育/292703.txt,教育,16.0
THUCNews/教育/292826.txt,教育,11.0
THUCNews/教育/292216.txt,教育,4.0
THUCNews/教育/310861.txt,教育,39.0
THUCNews/教育/297034.txt,教育,5.0
THUCNews/教育/324001.txt,教育,5.0
THUCNews/教育/319726.txt,教育,39.0
THUCNews/教育/322310.txt,教育,38.0
THUCNews/教育/303262.txt,教育,10.0
THUCNews/教育/301310.txt,教育,47.0
THUCNews/教育/307903.txt,教育,6.0
THUCNews/教育/316290.txt,教育,31.0
THUCNews/教育/290053.txt,教育,4.0
THUCNews/教育/287256.txt,教育,27.0
THUCNews/教育/284949.txt,教育,5.0
THUCNews/教育/316342.txt,教育,40.0
THUCNews/教育/324257.txt,教育,32.0
THUCNews/教育/296891.txt,教育,21.0
THUCNews/教育/297486.txt,教育,4.0
THUCNews/教育/296947.txt,教育,6.0
THUCNews/教育/321622.txt,教育,17.0
THUCNews/教育/312268.txt,教育,7.0
THUCNews/教育/324358.txt,教育,20.0
THUCNews/教育/324697.txt,教育,21.0
THUCNews/教育/310481.txt,教育,14.0
THUCNews/教育/316624.txt,教育,3.0
THUCNews/教育/311889.txt,教育,12.0
THUCNews/教育/295934.txt,教育,11.0
THUCNews/教育/325497.txt,教育,8.0
THUCNews/教育/309190.txt,教育,8.0
THUCNews/教育/324903.txt,教育,7.0
THUCNews/教育/319954.txt,教育,64.0
THUCNews/教育/310575.txt,教育,12.0
THUCNews/教育/289652.txt,教育,17.0
THUCNews/教育/286889.txt,教育,10.0
THUCNews/教育/297629.txt,教育,4.0
THUCNews/教育/297783.txt,教育,7.0
THUCNews/教育/322844.txt,教育,16.0
THUCNews/教育/311496.txt,教育,8.0
THUCNews/教育/290755.txt,教育,60.0
THUCNews/教育/315783.txt,教育,3.0
THUCNews/教育/321449.txt,教育,12.0
THUCNews/教育/305702.txt,教育,26.0
THUCNews/教育/296916.txt,教育,32.0
THUCNews/教育/292338.txt,教育,5.0
THUCNews/教育/299699.txt,教育,5.0
THUCNews/教育/322109.txt,教育,8.0
THUCNews/教育/297130.txt,教育,14.0
THUCNews/教育/285335.txt,教育,5.0
THUCNews/教育/308741.txt,教育,14.0
THUCNews/教育/306628.txt,教育,5.0
THUCNews/教育/286637.txt,教育,3.0
THUCNews/教育/296630.txt,教育,8.0
THUCNews/教育/321947.txt,教育,42.0
THUCNews/教育/318958.txt,教育,69.0
THUCNews/教育/305766.txt,教育,47.0
THUCNews/教育/291371.txt,教育,7.0
THUCNews/教育/285810.txt,教育,18.0
THUCNews/教育/299728.txt,教育,34.0
THUCNews/教育/296084.txt,教育,36.0
THUCNews/教育/290555.txt,教育,29.0
THUCNews/教育/314017.txt,教育,8.0
THUCNews/教育/292127.txt,教育,5.0
THUCNews/教育/313611.txt,教育,10.0
THUCNews/教育/289824.txt,教育,29.0
THUCNews/教育/290485.txt,教育,18.0
THUCNews/教育/300384.txt,教育,4.0
THUCNews/教育/306187.txt,教育,14.0
THUCNews/教育/301679.txt,教育,5.0
THUCNews/教育/317422.txt,教育,14.0
THUCNews/教育/308771.txt,教育,7.0
THUCNews/教育/294899.txt,教育,14.0
THUCNews/教育/318070.txt,教育,22.0
THUCNews/教育/316248.txt,教育,22.0
THUCNews/教育/284942.txt,教育,8.0
THUCNews/教育/308862.txt,教育,11.0
THUCNews/教育/314691.txt,教育,43.0
THUCNews/教育/314352.txt,教育,45.0
THUCNews/教育/288946.txt,教育,42.0
THUCNews/教育/306412.txt,教育,8.0
THUCNews/教育/323616.txt,教育,3.0
THUCNews/教育/308287.txt,教育,7.0
THUCNews/教育/293492.txt,教育,16.0
THUCNews/教育/302713.txt,教育,4.0
THUCNews/教育/314103.txt,教育,13.0
THUCNews/教育/292801.txt,教育,38.0
THUCNews/教育/295509.txt,教育,18.0
THUCNews/教育/289828.txt,教育,12.0
THUCNews/教育/286777.txt,教育,30.0
THUCNews/教育/291272.txt,教育,9.0
THUCNews/教育/303200.txt,教育,12.0
THUCNews/教育/313111.txt,教育,6.0
THUCNews/教育/287448.txt,教育,18.0
THUCNews/教育/303705.txt,教育,5.0
THUCNews/教育/316734.txt,教育,35.0
THUCNews/教育/308990.txt,教育,44.0
THUCNews/教育/317182.txt,教育,3.0
THUCNews/教育/320403.txt,教育,4.0
THUCNews/教育/313090.txt,教育,74.0
THUCNews/教育/316799.txt,教育,3.0
THUCNews/教育/291996.txt,教育,6.0
THUCNews/教育/298874.txt,教育,20.0
THUCNews/教育/321435.txt,教育,17.0
THUCNews/教育/296683.txt,教育,30.0
THUCNews/教育/303664.txt,教育,23.0
THUCNews/教育/318804.txt,教育,18.0
THUCNews/教育/312942.txt,教育,8.0
THUCNews/教育/293610.txt,教育,22.0
THUCNews/教育/325565.txt,教育,76.0
THUCNews/教育/293830.txt,教育,9.0
THUCNews/教育/307936.txt,教育,22.0
THUCNews/教育/312230.txt,教育,17.0
THUCNews/教育/300627.txt,教育,6.0
THUCNews/教育/308652.txt,教育,12.0
THUCNews/教育/293017.txt,教育,8.0
THUCNews/教育/299895.txt,教育,28.0
THUCNews/教育/302270.txt,教育,40.0
THUCNews/教育/309577.txt,教育,17.0
THUCNews/教育/314881.txt,教育,31.0
THUCNews/教育/290566.txt,教育,115.0
THUCNews/教育/322571.txt,教育,9.0
THUCNews/教育/286485.txt,教育,26.0
THUCNews/教育/302876.txt,教育,17.0
THUCNews/教育/306573.txt,教育,5.0
THUCNews/教育/301723.txt,教育,6.0
THUCNews/教育/307295.txt,教育,5.0
THUCNews/教育/299871.txt,教育,6.0
THUCNews/教育/303063.txt,教育,4.0
THUCNews/教育/301126.txt,教育,39.0
THUCNews/教育/310646.txt,教育,38.0
THUCNews/教育/312726.txt,教育,13.0
THUCNews/教育/320305.txt,教育,7.0
THUCNews/教育/306733.txt,教育,10.0
THUCNews/教育/305972.txt,教育,10.0
THUCNews/教育/287332.txt,教育,17.0
THUCNews/教育/315404.txt,教育,9.0
THUCNews/教育/298253.txt,教育,13.0
THUCNews/教育/291798.txt,教育,9.0
THUCNews/教育/313632.txt,教育,15.0
THUCNews/教育/309530.txt,教育,6.0
THUCNews/教育/315478.txt,教育,13.0
THUCNews/教育/319738.txt,教育,5.0
THUCNews/教育/304074.txt,教育,12.0
THUCNews/教育/303143.txt,教育,62.0
THUCNews/教育/303325.txt,教育,17.0
THUCNews/教育/295213.txt,教育,14.0
THUCNews/教育/294555.txt,教育,7.0
THUCNews/教育/288252.txt,教育,6.0
THUCNews/教育/300502.txt,教育,4.0
THUCNews/教育/318726.txt,教育,66.0
THUCNews/教育/295246.txt,教育,8.0
THUCNews/教育/318926.txt,教育,7.0
THUCNews/教育/304807.txt,教育,9.0
THUCNews/教育/286912.txt,教育,46.0
THUCNews/教育/305397.txt,教育,17.0
THUCNews/教育/304017.txt,教育,6.0
THUCNews/教育/289412.txt,教育,16.0
THUCNews/教育/323544.txt,教育,19.0
THUCNews/教育/303557.txt,教育,30.0
THUCNews/教育/307190.txt,教育,3.0
THUCNews/教育/322421.txt,教育,32.0
THUCNews/教育/323361.txt,教育,7.0
THUCNews/教育/310860.txt,教育,18.0
THUCNews/教育/318498.txt,教育,13.0
THUCNews/教育/299502.txt,教育,12.0
THUCNews/教育/303525.txt,教育,15.0
THUCNews/教育/286542.txt,教育,13.0
THUCNews/教育/316644.txt,教育,14.0
THUCNews/教育/306420.txt,教育,49.0
THUCNews/教育/304339.txt,教育,14.0
THUCNews/教育/318073.txt,教育,15.0
THUCNews/教育/294198.txt,教育,6.0
THUCNews/教育/322647.txt,教育,16.0
THUCNews/教育/305825.txt,教育,4.0
THUCNews/教育/299374.txt,教育,21.0
THUCNews/教育/317892.txt,教育,7.0
THUCNews/教育/291223.txt,教育,52.0
THUCNews/教育/291008.txt,教育,100.0
THUCNews/教育/316909.txt,教育,6.0
THUCNews/教育/303911.txt,教育,6.0
THUCNews/教育/325068.txt,教育,15.0
THUCNews/教育/304582.txt,教育,27.0
THUCNews/教育/319415.txt,教育,21.0
THUCNews/教育/307939.txt,教育,11.0
THUCNews/教育/308186.txt,教育,13.0
THUCNews/教育/289291.txt,教育,6.0
THUCNews/教育/311796.txt,教育,4.0
THUCNews/教育/304295.txt,教育,15.0
THUCNews/教育/313930.txt,教育,10.0
THUCNews/教育/322282.txt,教育,15.0
THUCNews/教育/313792.txt,教育,5.0
THUCNews/教育/305215.txt,教育,6.0
THUCNews/教育/296445.txt,教育,5.0
THUCNews/教育/324019.txt,教育,22.0
THUCNews/教育/305811.txt,教育,35.0
THUCNews/教育/322308.txt,教育,18.0
THUCNews/教育/313400.txt,教育,25.0
THUCNews/教育/286757.txt,教育,12.0
THUCNews/教育/288047.txt,教育,14.0
THUCNews/教育/297317.txt,教育,12.0
THUCNews/教育/288080.txt,教育,35.0
THUCNews/教育/298868.txt,教育,10.0
THUCNews/教育/285965.txt,教育,6.0
THUCNews/教育/285143.txt,教育,14.0
THUCNews/教育/306582.txt,教育,5.0
THUCNews/教育/319736.txt,教育,31.0
THUCNews/教育/318526.txt,教育,5.0
THUCNews/教育/313915.txt,教育,74.0
THUCNews/教育/321430.txt,教育,23.0
THUCNews/教育/317412.txt,教育,3.0
THUCNews/教育/325971.txt,教育,4.0
THUCNews/教育/303416.txt,教育,55.0
THUCNews/教育/288401.txt,教育,19.0
THUCNews/教育/313743.txt,教育,12.0
THUCNews/教育/313155.txt,教育,17.0
THUCNews/教育/289267.txt,教育,46.0
THUCNews/教育/307671.txt,教育,11.0
THUCNews/教育/297669.txt,教育,8.0
THUCNews/教育/301453.txt,教育,7.0
THUCNews/教育/295202.txt,教育,8.0
THUCNews/教育/302230.txt,教育,5.0
THUCNews/教育/325443.txt,教育,5.0
THUCNews/教育/303297.txt,教育,21.0
THUCNews/教育/292570.txt,教育,15.0
THUCNews/教育/320203.txt,教育,9.0
THUCNews/教育/294181.txt,教育,53.0
THUCNews/教育/300378.txt,教育,11.0
THUCNews/教育/314419.txt,教育,4.0
THUCNews/教育/289148.txt,教育,8.0
THUCNews/教育/296797.txt,教育,6.0
THUCNews/教育/295575.txt,教育,17.0
THUCNews/教育/296690.txt,教育,11.0
THUCNews/教育/289293.txt,教育,11.0
THUCNews/游戏/423805.txt,游戏,8.0
THUCNews/游戏/413024.txt,游戏,19.0
THUCNews/游戏/417417.txt,游戏,18.0
THUCNews/游戏/428939.txt,游戏,26.0
THUCNews/游戏/418869.txt,游戏,17.0
THUCNews/游戏/417492.txt,游戏,6.0
THUCNews/游戏/408541.txt,游戏,14.0
THUCNews/游戏/420827.txt,游戏,4.0
THUCNews/游戏/408653.txt,游戏,6.0
THUCNews/游戏/419243.txt,游戏,18.0
THUCNews/游戏/414592.txt,游戏,10.0
THUCNews/游戏/425196.txt,游戏,5.0
THUCNews/游戏/429150.txt,游戏,46.0
THUCNews/游戏/429343.txt,游戏,29.0
THUCNews/游戏/425474.txt,游戏,8.0
THUCNews/游戏/416211.txt,游戏,12.0
THUCNews/游戏/420058.txt,游戏,10.0
THUCNews/游戏/422038.txt,游戏,10.0
THUCNews/游戏/423173.txt,游戏,13.0
THUCNews/游戏/408162.txt,游戏,5.0
THUCNews/游戏/424238.txt,游戏,5.0
THUCNews/游戏/409460.txt,游戏,15.0
THUCNews/游戏/426546.txt,游戏,16.0
THUCNews/游戏/425403.txt,游戏,5.0
THUCNews/游戏/428775.txt,游戏,13.0
THUCNews/游戏/414671.txt,游戏,9.0
THUCNews/游戏/418376.txt,游戏,12.0
THUCNews/游戏/417807.txt,游戏,12.0
THUCNews/游戏/413467.txt,游戏,6.0
THUCNews/游戏/423643.txt,游戏,7.0
THUCNews/游戏/423707.txt,游戏,9.0
THUCNews/游戏/407207.txt,游戏,8.0
THUCNews/游戏/408444.txt,游戏,14.0
THUCNews/游戏/420840.txt,游戏,7.0
THUCNews/游戏/430737.txt,游戏,3.0
THUCNews/游戏/409224.txt,游戏,16.0
THUCNews/游戏/415674.txt,游戏,15.0
THUCNews/游戏/423142.txt,游戏,13.0
THUCNews/游戏/416204.txt,游戏,9.0
THUCNews/游戏/423351.txt,游戏,7.0
THUCNews/游戏/415779.txt,游戏,15.0
THUCNews/游戏/410359.txt,游戏,6.0
THUCNews/游戏/414616.txt,游戏,3.0
THUCNews/游戏/420557.txt,游戏,6.0
THUCNews/游戏/410984.txt,游戏,15.0
THUCNews/游戏/414697.txt,游戏,11.0
THUCNews/游戏/410054.txt,游戏,7.0
THUCNews/游戏/410450.txt,游戏,11.0
THUCNews/游戏/422866.txt,游戏,30.0
THUCNews/游戏/417185.txt,游戏,18.0
THUCNews/游戏/412427.txt,游戏,29.0
THUCNews/游戏/426991.txt,游戏,7.0
THUCNews/游戏/411010.txt,游戏,26.0
THUCNews/游戏/427276.txt,游戏,8.0
THUCNews/游戏/426787.txt,游戏,5.0
THUCNews/游戏/415675.txt,游戏,13.0
THUCNews/游戏/423790.txt,游戏,5.0
THUCNews/游戏/429856.txt,游戏,7.0
THUCNews/游戏/407524.txt,游戏,8.0
THUCNews/游戏/418627.txt,游戏,8.0
THUCNews/游戏/425280.txt,游戏,36.0
THUCNews/游戏/416604.txt,游戏,22.0
THUCNews/游戏/414451.txt,游戏,9.0
THUCNews/游戏/422477.txt,游戏,15.0
THUCNews/游戏/417725.txt,游戏,6.0
THUCNews/游戏/430419.txt,游戏,9.0
THUCNews/游戏/417041.txt,游戏,11.0
THUCNews/游戏/417371.txt,游戏,12.0
THUCNews/游戏/429881.txt,游戏,9.0
THUCNews/游戏/418311.txt,游戏,8.0
THUCNews/游戏/415885.txt,游戏,7.0
THUCNews/游戏/424155.txt,游戏,5.0
THUCNews/游戏/414238.txt,游戏,7.0
THUCNews/游戏/414734.txt,游戏,10.0
THUCNews/游戏/408654.txt,游戏,19.0
THUCNews/游戏/419433.txt,游戏,30.0
THUCNews/游戏/415114.txt,游戏,9.0
THUCNews/游戏/426418.txt,游戏,48.0
THUCNews/游戏/423400.txt,游戏,4.0
THUCNews/游戏/429673.txt,游戏,5.0
THUCNews/游戏/407561.txt,游戏,7.0
THUCNews/游戏/423502.txt,游戏,30.0
THUCNews/游戏/427609.txt,游戏,11.0
THUCNews/游戏/409349.txt,游戏,10.0
THUCNews/游戏/426448.txt,游戏,16.0
THUCNews/游戏/419024.txt,游戏,11.0
THUCNews/游戏/427613.txt,游戏,28.0
THUCNews/游戏/413593.txt,游戏,20.0
THUCNews/游戏/413664.txt,游戏,7.0
THUCNews/游戏/422396.txt,游戏,26.0
THUCNews/游戏/425472.txt,游戏,21.0
THUCNews/游戏/410355.txt,游戏,9.0
THUCNews/游戏/407253.txt,游戏,4.0
THUCNews/游戏/430452.txt,游戏,15.0
THUCNews/游戏/414004.txt,游戏,12.0
THUCNews/游戏/419509.txt,游戏,16.0
THUCNews/游戏/423385.txt,游戏,5.0
THUCNews/游戏/421079.txt,游戏,15.0
THUCNews/游戏/418200.txt,游戏,10.0
THUCNews/游戏/428439.txt,游戏,13.0
THUCNews/游戏/419397.txt,游戏,4.0
THUCNews/游戏/410737.txt,游戏,17.0
THUCNews/游戏/413438.txt,游戏,5.0
THUCNews/游戏/417712.txt,游戏,41.0
THUCNews/游戏/428058.txt,游戏,7.0
THUCNews/游戏/422702.txt,游戏,11.0
THUCNews/游戏/429295.txt,游戏,18.0
THUCNews/游戏/419468.txt,游戏,14.0
THUCNews/游戏/425359.txt,游戏,6.0
THUCNews/游戏/426681.txt,游戏,18.0
THUCNews/游戏/425603.txt,游戏,7.0
THUCNews/游戏/423776.txt,游戏,10.0
THUCNews/游戏/426208.txt,游戏,12.0
THUCNews/游戏/407201.txt,游戏,4.0
THUCNews/游戏/419231.txt,游戏,16.0
THUCNews/游戏/407141.txt,游戏,4.0
THUCNews/游戏/406674.txt,游戏,18.0
THUCNews/游戏/408063.txt,游戏,3.0
THUCNews/游戏/411454.txt,游戏,8.0
THUCNews/游戏/412917.txt,游戏,21.0
THUCNews/游戏/423113.txt,游戏,9.0
THUCNews/游戏/412008.txt,游戏,22.0
THUCNews/游戏/411570.txt,游戏,8.0
THUCNews/游戏/413207.txt,游戏,16.0
THUCNews/游戏/408585.txt,游戏,7.0
THUCNews/游戏/429741.txt,游戏,45.0
THUCNews/游戏/422281.txt,游戏,32.0
THUCNews/游戏/409027.txt,游戏,9.0
THUCNews/游戏/415775.txt,游戏,14.0
THUCNews/游戏/416833.txt,游戏,32.0
THUCNews/游戏/427174.txt,游戏,7.0
THUCNews/游戏/430598.txt,游戏,15.0
THUCNews/游戏/411331.txt,游戏,14.0
THUCNews/游戏/406496.txt,游戏,5.0
THUCNews/游戏/410545.txt,游戏,14.0
THUCNews/游戏/406436.txt,游戏,30.0
THUCNews/游戏/427434.txt,游戏,36.0
THUCNews/游戏/416736.txt,游戏,16.0
THUCNews/游戏/423436.txt,游戏,4.0
THUCNews/游戏/418138.txt,游戏,13.0
THUCNews/游戏/421770.txt,游戏,12.0
THUCNews/游戏/415805.txt,游戏,9.0
THUCNews/游戏/417226.txt,游戏,7.0
THUCNews/游戏/430301.txt,游戏,9.0
THUCNews/游戏/407071.txt,游戏,10.0
THUCNews/游戏/415758.txt,游戏,10.0
THUCNews/游戏/414914.txt,游戏,9.0
THUCNews/游戏/418457.txt,游戏,7.0
THUCNews/游戏/406629.txt,游戏,12.0
THUCNews/游戏/412883.txt,游戏,29.0
THUCNews/游戏/409205.txt,游戏,24.0
THUCNews/游戏/416243.txt,游戏,20.0
THUCNews/游戏/418500.txt,游戏,10.0
THUCNews/游戏/428352.txt,游戏,6.0
THUCNews/游戏/414176.txt,游戏,9.0
THUCNews/游戏/411050.txt,游戏,22.0
THUCNews/游戏/409875.txt,游戏,10.0
THUCNews/游戏/407732.txt,游戏,4.0
THUCNews/游戏/416893.txt,游戏,11.0
THUCNews/游戏/428053.txt,游戏,26.0
THUCNews/游戏/422851.txt,游戏,11.0
THUCNews/游戏/417366.txt,游戏,6.0
THUCNews/游戏/417073.txt,游戏,8.0
THUCNews/游戏/406549.txt,游戏,14.0
THUCNews/游戏/418562.txt,游戏,5.0
THUCNews/游戏/426134.txt,游戏,17.0
